Created from SDDS file: BYBL_Ramp.param
No description	
No description	

Table 1
ElementName	ElementParameter	ParameterValue	ElementType	ElementOccurence	ElementGroup	
BFMAG	USE_BN	0	CSBEND	24	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	24	""	
BFMAG	B1	0	CSBEND	24	""	
BFMAG	B2	0	CSBEND	24	""	
BFMAG	B3	0	CSBEND	24	""	
BFMAG	B4	0	CSBEND	24	""	
BFMAG	B5	0	CSBEND	24	""	
BFMAG	B6	0	CSBEND	24	""	
BFMAG	B7	0	CSBEND	24	""	
BFMAG	B8	0	CSBEND	24	""	
BFMAG	ISR	1	CSBEND	24	""	
BFMAG	ISR1PART	1	CSBEND	24	""	
BFMAG	SQRT_ORDER	0	CSBEND	24	""	
BFMAG	USE_RAD_DIST	0	CSBEND	24	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	24	""	
APERTURE	L	0	ECOL	102	""	
APERTURE	X_MAX	0.02	ECOL	102	""	
APERTURE	Y_MAX	0.012	ECOL	102	""	
APERTURE	DX	0	ECOL	102	""	
APERTURE	DY	0	ECOL	102	""	
APERTURE	EXPONENT	2	ECOL	102	""	
D2A	L	0.25	DRIF	27	""	
D2A	ORDER	0	DRIF	27	""	
BY	L	1e-006	VKICK	14	""	
BY	KICK	1e-009	VKICK	14	""	
BY	TILT	0	VKICK	14	""	
BY	B2	0	VKICK	14	""	
BY	CALIBRATION	1	VKICK	14	""	
BY	EDGE_EFFECTS	0	VKICK	14	""	
BY	ORDER	0	VKICK	14	""	
BY	STEERING	1	VKICK	14	""	
D2A	L	0.25	DRIF	28	""	
D2A	ORDER	0	DRIF	28	""	
BX	L	1e-006	HKICK	19	""	
BX	KICK	1e-009	HKICK	19	""	
BX	TILT	0	HKICK	19	""	
BX	B2	0	HKICK	19	""	
BX	CALIBRATION	1	HKICK	19	""	
BX	EDGE_EFFECTS	0	HKICK	19	""	
BX	ORDER	0	HKICK	19	""	
BX	STEERING	1	HKICK	19	""	
APERTURE	L	0	ECOL	103	""	
APERTURE	X_MAX	0.02	ECOL	103	""	
APERTURE	Y_MAX	0.012	ECOL	103	""	
APERTURE	DX	0	ECOL	103	""	
APERTURE	DY	0	ECOL	103	""	
APERTURE	EXPONENT	2	ECOL	103	""	
BDMAG	L	1.3	CSBEND	28	""	
BDMAG	ANGLE	0.146452	CSBEND	28	""	
BDMAG	K1	-0.555089	CSBEND	28	""	
BDMAG	K2	-4.1	CSBEND	28	""	
BDMAG	K3	0	CSBEND	28	""	
BDMAG	K4	0	CSBEND	28	""	
BDMAG	K5	0	CSBEND	28	""	
BDMAG	K6	0	CSBEND	28	""	
BDMAG	K7	0	CSBEND	28	""	
BDMAG	K8	0	CSBEND	28	""	
BDMAG	E1	0.073226	CSBEND	28	""	
BDMAG	E2	0.073226	CSBEND	28	""	
BDMAG	TILT	0	CSBEND	28	""	
BDMAG	H1	0	CSBEND	28	""	
BDMAG	H2	0	CSBEND	28	""	
BDMAG	HGAP	0	CSBEND	28	""	
BDMAG	FINT	0.5	CSBEND	28	""	
BDMAG	DX	0	CSBEND	28	""	
BDMAG	DY	0	CSBEND	28	""	
BDMAG	DZ	0	CSBEND	28	""	
BDMAG	FSE	0	CSBEND	28	""	
BDMAG	ETILT	0	CSBEND	28	""	
BDMAG	N_KICKS	25	CSBEND	28	""	
BDMAG	NONLINEAR	1	CSBEND	28	""	
BDMAG	SYNCH_RAD	1	CSBEND	28	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	28	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	28	""	
BDMAG	EDGE_ORDER	1	CSBEND	28	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	28	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	28	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	28	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	28	""	
BDMAG	USE_BN	0	CSBEND	28	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	28	""	
BDMAG	B1	0	CSBEND	28	""	
BDMAG	B2	0	CSBEND	28	""	
BDMAG	B3	0	CSBEND	28	""	
BDMAG	B4	0	CSBEND	28	""	
BDMAG	B5	0	CSBEND	28	""	
BDMAG	B6	0	CSBEND	28	""	
BDMAG	B7	0	CSBEND	28	""	
BDMAG	B8	0	CSBEND	28	""	
BDMAG	ISR	1	CSBEND	28	""	
BDMAG	ISR1PART	1	CSBEND	28	""	
BDMAG	SQRT_ORDER	0	CSBEND	28	""	
BDMAG	USE_RAD_DIST	0	CSBEND	28	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	28	""	
APERTURE	L	0	ECOL	104	""	
APERTURE	X_MAX	0.02	ECOL	104	""	
APERTURE	Y_MAX	0.012	ECOL	104	""	
APERTURE	DX	0	ECOL	104	""	
APERTURE	DY	0	ECOL	104	""	
APERTURE	EXPONENT	2	ECOL	104	""	
D1	L	0.51	DRIF	4	""	
D1	ORDER	0	DRIF	4	""	
APERTURE	L	0	ECOL	105	""	
APERTURE	X_MAX	0.02	ECOL	105	""	
APERTURE	Y_MAX	0.012	ECOL	105	""	
APERTURE	DX	0	ECOL	105	""	
APERTURE	DY	0	ECOL	105	""	
APERTURE	EXPONENT	2	ECOL	105	""	
BFMAG	L	1.24	CSBEND	25	""	
BFMAG	ANGLE	0.0570255	CSBEND	25	""	
BFMAG	K1	0.82	CSBEND	25	""	
BFMAG	K2	3.5	CSBEND	25	""	
BFMAG	K3	0	CSBEND	25	""	
BFMAG	K4	0	CSBEND	25	""	
BFMAG	K5	0	CSBEND	25	""	
BFMAG	K6	0	CSBEND	25	""	
BFMAG	K7	0	CSBEND	25	""	
BFMAG	K8	0	CSBEND	25	""	
BFMAG	E1	0.028513	CSBEND	25	""	
BFMAG	E2	0.028513	CSBEND	25	""	
BFMAG	TILT	0	CSBEND	25	""	
BFMAG	H1	0	CSBEND	25	""	
BFMAG	H2	0	CSBEND	25	""	
BFMAG	HGAP	0	CSBEND	25	""	
BFMAG	FINT	0.5	CSBEND	25	""	
BFMAG	DX	0	CSBEND	25	""	
BFMAG	DY	0	CSBEND	25	""	
BFMAG	DZ	0	CSBEND	25	""	
BFMAG	FSE	0	CSBEND	25	""	
BFMAG	ETILT	0	CSBEND	25	""	
BFMAG	N_KICKS	25	CSBEND	25	""	
BFMAG	NONLINEAR	1	CSBEND	25	""	
BFMAG	SYNCH_RAD	1	CSBEND	25	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	25	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	25	""	
BFMAG	EDGE_ORDER	1	CSBEND	25	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	25	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	25	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	25	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	25	""	
BFMAG	USE_BN	0	CSBEND	25	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	25	""	
BFMAG	B1	0	CSBEND	25	""	
BFMAG	B2	0	CSBEND	25	""	
BFMAG	B3	0	CSBEND	25	""	
BFMAG	B4	0	CSBEND	25	""	
BFMAG	B5	0	CSBEND	25	""	
BFMAG	B6	0	CSBEND	25	""	
BFMAG	B7	0	CSBEND	25	""	
BFMAG	B8	0	CSBEND	25	""	
BFMAG	ISR	1	CSBEND	25	""	
BFMAG	ISR1PART	1	CSBEND	25	""	
BFMAG	SQRT_ORDER	0	CSBEND	25	""	
BFMAG	USE_RAD_DIST	0	CSBEND	25	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	25	""	
APERTURE	L	0	ECOL	106	""	
APERTURE	X_MAX	0.02	ECOL	106	""	
APERTURE	Y_MAX	0.012	ECOL	106	""	
APERTURE	DX	0	ECOL	106	""	
APERTURE	DY	0	ECOL	106	""	
APERTURE	EXPONENT	2	ECOL	106	""	
D2	L	0.51	DRIF	4	""	
D2	ORDER	0	DRIF	4	""	
APERTURE	L	0	ECOL	107	""	
APERTURE	X_MAX	0.02	ECOL	107	""	
APERTURE	Y_MAX	0.012	ECOL	107	""	
APERTURE	DX	0	ECOL	107	""	
APERTURE	DY	0	ECOL	107	""	
APERTURE	EXPONENT	2	ECOL	107	""	
BDMAG	L	1.3	CSBEND	29	""	
BDMAG	ANGLE	0.146452	CSBEND	29	""	
BDMAG	K1	-0.555089	CSBEND	29	""	
BDMAG	K2	-4.1	CSBEND	29	""	
BDMAG	K3	0	CSBEND	29	""	
BDMAG	K4	0	CSBEND	29	""	
BDMAG	K5	0	CSBEND	29	""	
BDMAG	K6	0	CSBEND	29	""	
BDMAG	K7	0	CSBEND	29	""	
BDMAG	K8	0	CSBEND	29	""	
BDMAG	E1	0.073226	CSBEND	29	""	
BDMAG	E2	0.073226	CSBEND	29	""	
BDMAG	TILT	0	CSBEND	29	""	
BDMAG	H1	0	CSBEND	29	""	
BDMAG	H2	0	CSBEND	29	""	
BDMAG	HGAP	0	CSBEND	29	""	
BDMAG	FINT	0.5	CSBEND	29	""	
BDMAG	DX	0	CSBEND	29	""	
BDMAG	DY	0	CSBEND	29	""	
BDMAG	DZ	0	CSBEND	29	""	
BDMAG	FSE	0	CSBEND	29	""	
BDMAG	ETILT	0	CSBEND	29	""	
BDMAG	N_KICKS	25	CSBEND	29	""	
BDMAG	NONLINEAR	1	CSBEND	29	""	
BDMAG	SYNCH_RAD	1	CSBEND	29	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	29	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	29	""	
BDMAG	EDGE_ORDER	1	CSBEND	29	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	29	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	29	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	29	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	29	""	
BDMAG	USE_BN	0	CSBEND	29	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	29	""	
BDMAG	B1	0	CSBEND	29	""	
BDMAG	B2	0	CSBEND	29	""	
BDMAG	B3	0	CSBEND	29	""	
BDMAG	B4	0	CSBEND	29	""	
BDMAG	B5	0	CSBEND	29	""	
BDMAG	B6	0	CSBEND	29	""	
BDMAG	B7	0	CSBEND	29	""	
BDMAG	B8	0	CSBEND	29	""	
BDMAG	ISR	1	CSBEND	29	""	
BDMAG	ISR1PART	1	CSBEND	29	""	
BDMAG	SQRT_ORDER	0	CSBEND	29	""	
BDMAG	USE_RAD_DIST	0	CSBEND	29	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	29	""	
APERTURE	L	0	ECOL	108	""	
APERTURE	X_MAX	0.02	ECOL	108	""	
APERTURE	Y_MAX	0.012	ECOL	108	""	
APERTURE	DX	0	ECOL	108	""	
APERTURE	DY	0	ECOL	108	""	
APERTURE	EXPONENT	2	ECOL	108	""	
D2A	L	0.25	DRIF	29	""	
D2A	ORDER	0	DRIF	29	""	
BX	L	1e-006	HKICK	20	""	
BX	KICK	1e-009	HKICK	20	""	
BX	TILT	0	HKICK	20	""	
BX	B2	0	HKICK	20	""	
BX	CALIBRATION	1	HKICK	20	""	
BX	EDGE_EFFECTS	0	HKICK	20	""	
BX	ORDER	0	HKICK	20	""	
BX	STEERING	1	HKICK	20	""	
D2A	L	0.25	DRIF	30	""	
D2A	ORDER	0	DRIF	30	""	
APERTURE	L	0	ECOL	109	""	
APERTURE	X_MAX	0.02	ECOL	109	""	
APERTURE	Y_MAX	0.012	ECOL	109	""	
APERTURE	DX	0	ECOL	109	""	
APERTURE	DY	0	ECOL	109	""	
APERTURE	EXPONENT	2	ECOL	109	""	
BFMAG	L	1.24	CSBEND	26	""	
BFMAG	ANGLE	0.0570255	CSBEND	26	""	
BFMAG	K1	0.82	CSBEND	26	""	
BFMAG	K2	3.5	CSBEND	26	""	
BFMAG	K3	0	CSBEND	26	""	
BFMAG	K4	0	CSBEND	26	""	
BFMAG	K5	0	CSBEND	26	""	
BFMAG	K6	0	CSBEND	26	""	
BFMAG	K7	0	CSBEND	26	""	
BFMAG	K8	0	CSBEND	26	""	
BFMAG	E1	0.028513	CSBEND	26	""	
BFMAG	E2	0.028513	CSBEND	26	""	
BFMAG	TILT	0	CSBEND	26	""	
BFMAG	H1	0	CSBEND	26	""	
BFMAG	H2	0	CSBEND	26	""	
BFMAG	HGAP	0	CSBEND	26	""	
BFMAG	FINT	0.5	CSBEND	26	""	
BFMAG	DX	0	CSBEND	26	""	
BFMAG	DY	0	CSBEND	26	""	
BFMAG	DZ	0	CSBEND	26	""	
BFMAG	FSE	0	CSBEND	26	""	
BFMAG	ETILT	0	CSBEND	26	""	
BFMAG	N_KICKS	25	CSBEND	26	""	
BFMAG	NONLINEAR	1	CSBEND	26	""	
BFMAG	SYNCH_RAD	1	CSBEND	26	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	26	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	26	""	
BFMAG	EDGE_ORDER	1	CSBEND	26	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	26	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	26	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	26	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	26	""	
BFMAG	USE_BN	0	CSBEND	26	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	26	""	
BFMAG	B1	0	CSBEND	26	""	
BFMAG	B2	0	CSBEND	26	""	
BFMAG	B3	0	CSBEND	26	""	
BFMAG	B4	0	CSBEND	26	""	
BFMAG	B5	0	CSBEND	26	""	
BFMAG	B6	0	CSBEND	26	""	
BFMAG	B7	0	CSBEND	26	""	
BFMAG	B8	0	CSBEND	26	""	
BFMAG	ISR	1	CSBEND	26	""	
BFMAG	ISR1PART	1	CSBEND	26	""	
BFMAG	SQRT_ORDER	0	CSBEND	26	""	
BFMAG	USE_RAD_DIST	0	CSBEND	26	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	26	""	
APERTURE	L	0	ECOL	110	""	
APERTURE	X_MAX	0.02	ECOL	110	""	
APERTURE	Y_MAX	0.012	ECOL	110	""	
APERTURE	DX	0	ECOL	110	""	
APERTURE	DY	0	ECOL	110	""	
APERTURE	EXPONENT	2	ECOL	110	""	
DSE	L	0.225	DRIF	29	""	
DSE	ORDER	0	DRIF	29	""	
SD	L	0.15	SEXT	8	""	
SD	K2	-0	SEXT	8	""	
SD	TILT	0	SEXT	8	""	
SD	DX	0	SEXT	8	""	
SD	DY	0	SEXT	8	""	
SD	DZ	0	SEXT	8	""	
SD	FSE	0	SEXT	8	""	
SD	ORDER	0	SEXT	8	""	
DSE	L	0.225	DRIF	30	""	
DSE	ORDER	0	DRIF	30	""	
MON	L	1e-006	MONI	22	""	
MON	DX	0	MONI	22	""	
MON	DY	0	MONI	22	""	
MON	WEIGHT	1	MONI	22	""	
MON	TILT	0	MONI	22	""	
MON	XCALIBRATION	1	MONI	22	""	
MON	YCALIBRATION	1	MONI	22	""	
MON	ORDER	0	MONI	22	""	
MON	CO_FITPOINT	0	MONI	22	""	
APERTURE	L	0	ECOL	111	""	
APERTURE	X_MAX	0.02	ECOL	111	""	
APERTURE	Y_MAX	0.012	ECOL	111	""	
APERTURE	DX	0	ECOL	111	""	
APERTURE	DY	0	ECOL	111	""	
APERTURE	EXPONENT	2	ECOL	111	""	
BDMAG	L	1.3	CSBEND	30	""	
BDMAG	ANGLE	0.146452	CSBEND	30	""	
BDMAG	K1	-0.555089	CSBEND	30	""	
BDMAG	K2	-4.1	CSBEND	30	""	
BDMAG	K3	0	CSBEND	30	""	
BDMAG	K4	0	CSBEND	30	""	
BDMAG	K5	0	CSBEND	30	""	
BDMAG	K6	0	CSBEND	30	""	
BDMAG	K7	0	CSBEND	30	""	
BDMAG	K8	0	CSBEND	30	""	
BDMAG	E1	0.073226	CSBEND	30	""	
BDMAG	E2	0.073226	CSBEND	30	""	
BDMAG	TILT	0	CSBEND	30	""	
BDMAG	H1	0	CSBEND	30	""	
BDMAG	H2	0	CSBEND	30	""	
BDMAG	HGAP	0	CSBEND	30	""	
BDMAG	FINT	0.5	CSBEND	30	""	
BDMAG	DX	0	CSBEND	30	""	
BDMAG	DY	0	CSBEND	30	""	
BDMAG	DZ	0	CSBEND	30	""	
BDMAG	FSE	0	CSBEND	30	""	
BDMAG	ETILT	0	CSBEND	30	""	
BDMAG	N_KICKS	25	CSBEND	30	""	
BDMAG	NONLINEAR	1	CSBEND	30	""	
BDMAG	SYNCH_RAD	1	CSBEND	30	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	30	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	30	""	
BDMAG	EDGE_ORDER	1	CSBEND	30	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	30	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	30	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	30	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	30	""	
BDMAG	USE_BN	0	CSBEND	30	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	30	""	
BDMAG	B1	0	CSBEND	30	""	
BDMAG	B2	0	CSBEND	30	""	
BDMAG	B3	0	CSBEND	30	""	
BDMAG	B4	0	CSBEND	30	""	
BDMAG	B5	0	CSBEND	30	""	
BDMAG	B6	0	CSBEND	30	""	
BDMAG	B7	0	CSBEND	30	""	
BDMAG	B8	0	CSBEND	30	""	
BDMAG	ISR	1	CSBEND	30	""	
BDMAG	ISR1PART	1	CSBEND	30	""	
BDMAG	SQRT_ORDER	0	CSBEND	30	""	
BDMAG	USE_RAD_DIST	0	CSBEND	30	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	30	""	
APERTURE	L	0	ECOL	112	""	
APERTURE	X_MAX	0.02	ECOL	112	""	
APERTURE	Y_MAX	0.012	ECOL	112	""	
APERTURE	DX	0	ECOL	112	""	
APERTURE	DY	0	ECOL	112	""	
APERTURE	EXPONENT	2	ECOL	112	""	
D2A	L	0.25	DRIF	31	""	
D2A	ORDER	0	DRIF	31	""	
BY	L	1e-006	VKICK	15	""	
BY	KICK	1e-009	VKICK	15	""	
BY	TILT	0	VKICK	15	""	
BY	B2	0	VKICK	15	""	
BY	CALIBRATION	1	VKICK	15	""	
BY	EDGE_EFFECTS	0	VKICK	15	""	
BY	ORDER	0	VKICK	15	""	
BY	STEERING	1	VKICK	15	""	
D2A	L	0.25	DRIF	32	""	
D2A	ORDER	0	DRIF	32	""	
APERTURE	L	0	ECOL	113	""	
APERTURE	X_MAX	0.02	ECOL	113	""	
APERTURE	Y_MAX	0.012	ECOL	113	""	
APERTURE	DX	0	ECOL	113	""	
APERTURE	DY	0	ECOL	113	""	
APERTURE	EXPONENT	2	ECOL	113	""	
BFMAG	L	1.24	CSBEND	27	""	
BFMAG	ANGLE	0.0570255	CSBEND	27	""	
BFMAG	K1	0.82	CSBEND	27	""	
BFMAG	K2	3.5	CSBEND	27	""	
BFMAG	K3	0	CSBEND	27	""	
BFMAG	K4	0	CSBEND	27	""	
BFMAG	K5	0	CSBEND	27	""	
BFMAG	K6	0	CSBEND	27	""	
BFMAG	K7	0	CSBEND	27	""	
BFMAG	K8	0	CSBEND	27	""	
BFMAG	E1	0.028513	CSBEND	27	""	
BFMAG	E2	0.028513	CSBEND	27	""	
BFMAG	TILT	0	CSBEND	27	""	
BFMAG	H1	0	CSBEND	27	""	
BFMAG	H2	0	CSBEND	27	""	
BFMAG	HGAP	0	CSBEND	27	""	
BFMAG	FINT	0.5	CSBEND	27	""	
BFMAG	DX	0	CSBEND	27	""	
BFMAG	DY	0	CSBEND	27	""	
BFMAG	DZ	0	CSBEND	27	""	
BFMAG	FSE	0	CSBEND	27	""	
BFMAG	ETILT	0	CSBEND	27	""	
BFMAG	N_KICKS	25	CSBEND	27	""	
BFMAG	NONLINEAR	1	CSBEND	27	""	
BFMAG	SYNCH_RAD	1	CSBEND	27	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	27	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	27	""	
BFMAG	EDGE_ORDER	1	CSBEND	27	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	27	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	27	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	27	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	27	""	
BFMAG	USE_BN	0	CSBEND	27	""	
BFMAG	EXPANSION_ORDER	0	CSBEND	27	""	
BFMAG	B1	0	CSBEND	27	""	
BFMAG	B2	0	CSBEND	27	""	
BFMAG	B3	0	CSBEND	27	""	
BFMAG	B4	0	CSBEND	27	""	
BFMAG	B5	0	CSBEND	27	""	
BFMAG	B6	0	CSBEND	27	""	
BFMAG	B7	0	CSBEND	27	""	
BFMAG	B8	0	CSBEND	27	""	
BFMAG	ISR	1	CSBEND	27	""	
BFMAG	ISR1PART	1	CSBEND	27	""	
BFMAG	SQRT_ORDER	0	CSBEND	27	""	
BFMAG	USE_RAD_DIST	0	CSBEND	27	""	
BFMAG	ADD_OPENING_ANGLE	1	CSBEND	27	""	
APERTURE	L	0	ECOL	114	""	
APERTURE	X_MAX	0.02	ECOL	114	""	
APERTURE	Y_MAX	0.012	ECOL	114	""	
APERTURE	DX	0	ECOL	114	""	
APERTURE	DY	0	ECOL	114	""	
APERTURE	EXPONENT	2	ECOL	114	""	
DSE	L	0.225	DRIF	31	""	
DSE	ORDER	0	DRIF	31	""	
SF	L	0.15	SEXT	8	""	
SF	K2	0	SEXT	8	""	
SF	TILT	0	SEXT	8	""	
SF	DX	0	SEXT	8	""	
SF	DY	0	SEXT	8	""	
SF	DZ	0	SEXT	8	""	
SF	FSE	0	SEXT	8	""	
SF	ORDER	0	SEXT	8	""	
DSE	L	0.225	DRIF	32	""	
DSE	ORDER	0	DRIF	32	""	
MON	L	1e-006	MONI	23	""	
MON	DX	0	MONI	23	""	
MON	DY	0	MONI	23	""	
MON	WEIGHT	1	MONI	23	""	
MON	TILT	0	MONI	23	""	
MON	XCALIBRATION	1	MONI	23	""	
MON	YCALIBRATION	1	MONI	23	""	
MON	ORDER	0	MONI	23	""	
MON	CO_FITPOINT	0	MONI	23	""	
APERTURE	L	0	ECOL	115	""	
APERTURE	X_MAX	0.02	ECOL	115	""	
APERTURE	Y_MAX	0.012	ECOL	115	""	
APERTURE	DX	0	ECOL	115	""	
APERTURE	DY	0	ECOL	115	""	
APERTURE	EXPONENT	2	ECOL	115	""	
BDMAG	L	1.3	CSBEND	31	""	
BDMAG	ANGLE	0.146452	CSBEND	31	""	
BDMAG	K1	-0.555089	CSBEND	31	""	
BDMAG	K2	-4.1	CSBEND	31	""	
BDMAG	K3	0	CSBEND	31	""	
BDMAG	K4	0	CSBEND	31	""	
BDMAG	K5	0	CSBEND	31	""	
BDMAG	K6	0	CSBEND	31	""	
BDMAG	K7	0	CSBEND	31	""	
BDMAG	K8	0	CSBEND	31	""	
BDMAG	E1	0.073226	CSBEND	31	""	
BDMAG	E2	0.073226	CSBEND	31	""	
BDMAG	TILT	0	CSBEND	31	""	
BDMAG	H1	0	CSBEND	31	""	
BDMAG	H2	0	CSBEND	31	""	
BDMAG	HGAP	0	CSBEND	31	""	
BDMAG	FINT	0.5	CSBEND	31	""	
BDMAG	DX	0	CSBEND	31	""	
BDMAG	DY	0	CSBEND	31	""	
BDMAG	DZ	0	CSBEND	31	""	
BDMAG	FSE	0	CSBEND	31	""	
BDMAG	ETILT	0	CSBEND	31	""	
BDMAG	N_KICKS	25	CSBEND	31	""	
BDMAG	NONLINEAR	1	CSBEND	31	""	
BDMAG	SYNCH_RAD	1	CSBEND	31	""	
BDMAG	EDGE1_EFFECTS	1	CSBEND	31	""	
BDMAG	EDGE2_EFFECTS	1	CSBEND	31	""	
BDMAG	EDGE_ORDER	1	CSBEND	31	""	
BDMAG	INTEGRATION_ORDER	2	CSBEND	31	""	
BDMAG	EDGE1_KICK_LIMIT	-1	CSBEND	31	""	
BDMAG	EDGE2_KICK_LIMIT	-1	CSBEND	31	""	
BDMAG	KICK_LIMIT_SCALING	0	CSBEND	31	""	
BDMAG	USE_BN	0	CSBEND	31	""	
BDMAG	EXPANSION_ORDER	0	CSBEND	31	""	
BDMAG	B1	0	CSBEND	31	""	
BDMAG	B2	0	CSBEND	31	""	
BDMAG	B3	0	CSBEND	31	""	
BDMAG	B4	0	CSBEND	31	""	
BDMAG	B5	0	CSBEND	31	""	
BDMAG	B6	0	CSBEND	31	""	
BDMAG	B7	0	CSBEND	31	""	
BDMAG	B8	0	CSBEND	31	""	
BDMAG	ISR	1	CSBEND	31	""	
BDMAG	ISR1PART	1	CSBEND	31	""	
BDMAG	SQRT_ORDER	0	CSBEND	31	""	
BDMAG	USE_RAD_DIST	0	CSBEND	31	""	
BDMAG	ADD_OPENING_ANGLE	1	CSBEND	31	""	
APERTURE	L	0	ECOL	116	""	
APERTURE	X_MAX	0.02	ECOL	116	""	
APERTURE	Y_MAX	0.012	ECOL	116	""	
APERTURE	DX	0	ECOL	116	""	
APERTURE	DY	0	ECOL	116	""	
APERTURE	EXPONENT	2	ECOL	116	""	
MON	L	1e-006	MONI	24	""	
MON	DX	0	MONI	24	""	
MON	DY	0	MONI	24	""	
MON	WEIGHT	1	MONI	24	""	
MON	TILT	0	MONI	24	""	
MON	XCALIBRATION	1	MONI	24	""	
MON	YCALIBRATION	1	MONI	24	""	
MON	ORDER	0	MONI	24	""	
MON	CO_FITPOINT	0	MONI	24	""	
DE	L	0.53	DRIF	8	""	
DE	ORDER	0	DRIF	8	""	
APERTURE	L	0	ECOL	117	""	
APERTURE	X_MAX	0.02	ECOL	117	""	
APERTURE	Y_MAX	0.012	ECOL	117	""	
APERTURE	DX	0	ECOL	117	""	
APERTURE	DY	0	ECOL	117	""	
APERTURE	EXPONENT	2	ECOL	117	""	
BFMAG	L	1.24	CSBEND	28	""	
BFMAG	ANGLE	0.0570255	CSBEND	28	""	
BFMAG	K1	0.82	CSBEND	28	""	
BFMAG	K2	3.5	CSBEND	28	""	
BFMAG	K3	0	CSBEND	28	""	
BFMAG	K4	0	CSBEND	28	""	
BFMAG	K5	0	CSBEND	28	""	
BFMAG	K6	0	CSBEND	28	""	
BFMAG	K7	0	CSBEND	28	""	
BFMAG	K8	0	CSBEND	28	""	
BFMAG	E1	0.028513	CSBEND	28	""	
BFMAG	E2	0.028513	CSBEND	28	""	
BFMAG	TILT	0	CSBEND	28	""	
BFMAG	H1	0	CSBEND	28	""	
BFMAG	H2	0	CSBEND	28	""	
BFMAG	HGAP	0	CSBEND	28	""	
BFMAG	FINT	0.5	CSBEND	28	""	
BFMAG	DX	0	CSBEND	28	""	
BFMAG	DY	0	CSBEND	28	""	
BFMAG	DZ	0	CSBEND	28	""	
BFMAG	FSE	0	CSBEND	28	""	
BFMAG	ETILT	0	CSBEND	28	""	
BFMAG	N_KICKS	25	CSBEND	28	""	
BFMAG	NONLINEAR	1	CSBEND	28	""	
BFMAG	SYNCH_RAD	1	CSBEND	28	""	
BFMAG	EDGE1_EFFECTS	1	CSBEND	28	""	
BFMAG	EDGE2_EFFECTS	1	CSBEND	28	""	
BFMAG	EDGE_ORDER	1	CSBEND	28	""	
BFMAG	INTEGRATION_ORDER	2	CSBEND	28	""	
BFMAG	EDGE1_KICK_LIMIT	-1	CSBEND	28	""	
BFMAG	EDGE2_KICK_LIMIT	-1	CSBEND	28	""	
BFMAG	KICK_LIMIT_SCALING	0	CSBEND	28	""	
BFMAG	USE_BN	0	CSBEND	28	""	
